what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304324729538
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1304324729538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304324730896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304324732152
error,log,,,"Error",1304324734531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304324734540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304324738764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1304324760321
error,log,,,"Error",1304324766345
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304324766358
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304324767626
error,log,,,"Error",1304324785881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304324785897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304324786622
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1304324795936
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1304324796004
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1304324796023
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1304324796042
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1304324796083
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1304324796097
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304324802850
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1304324802916
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1304325319853
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304325794164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304325893901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304325895015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304325922298
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1304325926543
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1304325926549
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1304325926554
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1304325926584
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304325926596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304325929517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304325940370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304325941015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304326028056
failed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1304326028081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304326037920
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304326040964
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304326042431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304326046380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304326051461
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304327079175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304327099553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304327104865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304327106172
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304327120585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304327144070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304327151634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304327154607
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328479874
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328490550
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328500947
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328504793
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328506522
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1304328520600
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1304328520681
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1304328520700
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1304328520719
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1304328520772
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304328536626
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1304328536700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328538303
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328539641
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1304328557052
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1304328572221
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1304328589782
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304328596405
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328644575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328711531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328732604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328767250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328779384
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328786107
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1304328786178
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304328793873
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1304328793938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328807023
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328814075
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1304328814085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328818455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328818713
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1304328822367
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304328824132
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1304328824204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328826312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328835884
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1304328846045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304328864222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329129201
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329134519
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329158537
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1304329162327
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1304329162334
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1304329162339
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1304329162376
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1304329162381
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304329163189
error,log,,,"Error",1304329164979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329164988
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329166987
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1304329169077
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304329169226
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304329175450
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1304329178634
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1304329178661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1304329189870
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304329194107
error,log,,,"Error",1304329195804
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329195822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329197453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329220031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329220363
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1304329220424
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1304329220501
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1304329220524
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1304329220545
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1304329220616
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304329228098
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1304329228175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304329245224
