what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213339039
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213393667
failed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1312213393682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213538612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213692347
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312213695414
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1312213696707
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1312213697583
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312213699173
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1312213699347
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1312213699366
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312213759740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312213771991
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1312213778113
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312213792786
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1312213794008
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312213794717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213796678
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213817089
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1312213817103
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312213831454
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312213834430
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1312213836864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213839288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213845355
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1312213845372
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213854125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213872163
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1312213872180
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213881317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213888515
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1312213888530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213895149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213900653
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1312213900663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213903295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312213912308
