what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403062200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403066082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403072284
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403072351
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403081320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403088739
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403188086
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306403190047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403198000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403415208
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306403439815
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403442683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403445403
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403446091
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403460637
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403461920
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403466972
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306403472888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403478236
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403479466
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403479518
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403486790
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403493527
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403503054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403560757
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403560814
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403565134
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403568814
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403570044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403571384
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403572262
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306403577374
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306403578418
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1306403579451
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1306403579458
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1306403579464
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1306403579554
opened,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306403580052
opened,view,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui.views.MakeView",1306403580255
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1306403580268
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306403580272
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1306403582730
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1306403591374
error,log,,,"Error",1306403595042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403595048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403597920
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1306403619625
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1306403619701
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1306403619718
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1306403619739
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306403619785
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306403619797
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1306403627221
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403627241
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403631743
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403637806
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306403646335
error,log,,,"Error logged from Debug Core: ",1306403646368
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306403648409
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306403673957
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403679006
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403683015
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403689400
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403696966
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403705495
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1306403714581
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1306403714704
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1306403715837
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403715870
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306403719831
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306403727591
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306403728674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306403733015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409174937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409185314
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409186841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409198492
error,log,,,"Failed command: target remote UDP:192.168.42.125",1306409222227
error,log,,,"Internal error logged from CDI Debug: ",1306409222231
error,log,,,"Internal error logged from CDI Debug: ",1306409222231
error,log,,,"Internal error logged from CDI Debug: ",1306409222232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409232110
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306409232151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409255987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409256046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409256588
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409528408
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409546802
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409563503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409565428
error,log,,,"Failed command: target remote UDP:192.168.42.125",1306409568061
error,log,,,"Internal error logged from CDI Debug: ",1306409568067
error,log,,,"Internal error logged from CDI Debug: ",1306409568069
error,log,,,"Internal error logged from CDI Debug: ",1306409568070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409568972
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409578774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409581682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409588149
error,log,,,"Failed command: target remote UDP:192.168.42.125",1306409598120
error,log,,,"Internal error logged from CDI Debug: ",1306409598123
error,log,,,"Internal error logged from CDI Debug: ",1306409598124
error,log,,,"Internal error logged from CDI Debug: ",1306409598125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409599733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306409600488
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410358438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410360530
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410363008
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306410364095
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410367882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410368820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410390091
error,log,,,"Failed command: target remote UDP:192.168.42.125",1306410401919
error,log,,,"Internal error logged from CDI Debug: ",1306410401922
error,log,,,"Internal error logged from CDI Debug: ",1306410401923
error,log,,,"Internal error logged from CDI Debug: ",1306410401924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410408574
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306410408615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410409890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410412676
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410413300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410414501
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410415312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410842780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410847786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410849975
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306410855389
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410859743
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410863929
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410867614
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410870082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306410871663
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410871711
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410878711
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410880752
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1306410883165
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410884679
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410889207
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306410894575
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1306410897652
