what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1298625739944
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1298625744605
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1298625744638
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1298625760047
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298625772127
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1298625786830
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1298625793447
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298625796512
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1298625809392
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1298625817016
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1298625818607
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1298625819816
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1298625820578
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1298625820637
error,log,,,"Inferior terminated",1298625820673
error,log,,,"Inferior terminated",1298625820674
error,log,,,"Inferior terminated",1298625820675
error,log,,,"Inferior terminated",1298625820675
error,log,,,"Inferior terminated",1298625820676
error,log,,,"Inferior terminated",1298625820677
error,log,,,"Inferior terminated",1298625820677
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1298625820712
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1298625820716
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1298625820719
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1298625820730
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1298625825756
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298625825761
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298625828095
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298625863017
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1298625869697
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298625871799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298626823778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298626825843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298626828566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298626876511
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298626909006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298626912179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298626979734
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1298626984119
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298626984124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298626992685
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1298626996318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1298626998143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627007962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627010017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627012030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627014515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627018287
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1298627018422
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1298627018441
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1298627018459
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1298627018498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627025208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627040455
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1298627042895
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1298627042947
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1298627054451
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1298627056115
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1298627062364
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1298627062425
error,log,,,"Inferior terminated",1298627062439
error,log,,,"Inferior terminated",1298627062440
error,log,,,"Inferior terminated",1298627062440
error,log,,,"Inferior terminated",1298627062443
error,log,,,"Inferior terminated",1298627062446
error,log,,,"Inferior terminated",1298627062446
error,log,,,"Inferior terminated",1298627062447
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627086377
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298627154551
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298627156981
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1298627165450
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1298627165456
